"","D1_rep1","D1_rep2","D2_rep1","D2_rep2","D3_rep1","D3_rep2","D4_rep1","D4_rep2","D5_rep1","D5_rep2","D6_rep1","D6_rep2","D7_rep1","D7_rep2","D8_rep1","D8_rep2","D9_rep1","D9_rep2","D10_rep1","D10_rep2","D11_rep1","D11_rep2","D12_rep1","D12_rep2","W1_rep1","W1_rep2","W2_rep1","W2_rep2","W3_rep1","W3_rep2","W4_rep1","W4_rep2","W5_rep1","W5_rep2","W6_rep1","W6_rep2","W7_rep1","W7_rep2","W8_rep1","W8_rep2","W9_rep1","W9_rep2","W10_rep1","W10_rep2","W11_rep1","W11_rep2","W12_rep1","W12_rep2"
"Bra000003",-0.876206889627376,-0.686462465780721,-0.548749513483651,-0.534112258518981,-0.239518087316314,-0.308676352442057,-0.451187762436407,-0.272582139590566,-0.524195212619871,-0.436059390609741,-0.676572309105856,-0.475397851589822,-0.72914028178524,-0.772319305857225,-0.692038649117724,-0.581509025185239,-0.428751154538673,-0.361063168567463,-0.540977664287839,-0.533288332595885,-0.557306432068644,-0.575367917104362,-0.712748873751562,-0.579428146963948,-0.902532082901168,-0.723814187835778,-0.693058553614386,-0.567836587125749,-0.430016250189589,-0.32442346619577,-0.457216221878936,-0.486920102341041,-0.729151980980328,-0.748180095539631,-0.678825040522099,-0.717937052924601,-0.923709403615,-0.991560561814899,-0.62923946833865,-0.480162642507864,-0.445636825103999,-0.370475791628193,-0.590605555836695,-0.436862896113441,-0.731552690652244,-0.846578501564049,-0.924076161310852,-1.02193929611838
"Bra000294",-0.827162877589378,-0.988061836323992,-0.937563073041902,-1.01338485957267,-1.2096517403732,-1.25436397468649,-0.841892369062615,-1.07339006397636,-0.930690638148004,-1.05151252110256,-0.958385571943121,-1.04830195577385,-1.06134020222704,-1.03975140847044,-1.17782462719641,-1.11636255483467,-1.34712018777952,-1.14922054934946,-0.872224201953743,-1.03860504096631,-0.885645674637634,-1.04198848378376,-0.718607106300338,-0.777152633850926,-0.813653073594395,-0.951885409598603,-1.01539421411046,-0.873303817341801,-1.0963050748765,-1.03388292907781,-0.900644373108835,-1.02841039843276,-0.905813203688215,-0.70802834502184,-0.821260977148336,-0.81774110946391,-0.879214523864584,-0.738988897467077,-0.9891108283185,-1.0492118060395,-1.00784618003763,-0.963719001274133,-0.990256013009824,-0.966398290429262,-0.912363582083651,-0.920173138686751,-0.8282034447003,-0.713431809718931
"Bra000460",1.39698190368804,1.33821578129299,1.10206494085339,1.12885768018079,1.06938002588137,1.02921803127855,1.09318682615489,1.1878035846687,1.30776333857149,1.2424616707745,1.25203693044425,1.19799393415897,1.57947018075952,1.43516504967885,1.35389335102426,1.50243324346647,1.23705368695556,1.2896924981802,1.48555302601409,1.2670510766581,1.39949893067483,1.23226060425647,1.24399337350779,1.16547860390179,1.24961276580466,1.12581461994907,1.17636438480656,1.11102182975971,0.967232433269528,0.974808395398737,1.11334882763918,0.933617329880358,1.07219859272027,1.06272863517259,1.24626735377516,1.05068218948712,1.40869727725007,1.25090651593152,1.38588110668638,1.26077872957815,1.10721701414095,1.04465442388955,1.31378720545378,1.03033701539082,1.36551740882509,1.14396217414189,1.24902100726911,0.931840213463376
"Bra000472",0.900632483996498,0.761495804772852,0.632704981383451,0.686325066846139,0.82422511342566,0.659786682863065,0.706506674132125,0.707569445106616,1.00856475250075,0.966055398175428,0.974684557608779,0.981563489601102,0.845226631791846,0.939096230897906,0.613052461371677,0.676152503098518,0.919609504471361,0.808093634716539,1.07520786908581,0.866240395267142,0.937359547028278,0.814251566877544,0.984505224441741,1.00528779884697,0.694252997506227,0.867918887295853,0.569485934192493,0.537862796837445,0.626362645430586,0.677603751788171,0.596851728193914,0.692170084096358,0.62132948589475,0.74682392314974,0.901863775576269,0.99269534277985,0.826666555152571,0.876042351027934,0.702062705680004,0.579644516194072,0.654897986959781,0.525149184790053,0.665863504717983,0.548272932253711,0.800765447880192,0.721598888132165,0.817995075956121,0.533736107128284
"Bra000483",-0.296632593659427,-0.141202556114471,-1.04414538758864,-1.07408084566524,-0.705351111439882,-0.573553808059937,-0.796040383898945,-0.267044102432073,-0.53157833752137,-0.281423566151106,-0.601216774604442,-0.484860682373015,-0.47059357889008,-0.223508115278655,-0.602488793098739,-0.501850894612279,-0.972969213072259,-0.887978352542184,-0.422007389605824,-1.18331848085931,-0.415550911582953,-0.497688517174782,-0.534585835561362,-0.829909813412084,-0.270630390054286,-0.232874580235895,-0.29919188455188,-0.223978721657938,-0.373273610067892,0.282995743725858,-0.164572585257604,0.135474046944828,0.0500404188609322,0.21647350025938,-0.451915502405409,-0.767471267246192,-0.384898989672091,-0.122486778868557,-0.538694294461865,-0.352291599813702,-0.515688647367017,-0.601567887896161,-0.566576513891949,-0.725909237079706,-0.184415920035449,0.21707972640034,-0.797263909948118,-0.571729384981995
"Bra000863",0.723749419214248,0.646933810076759,0.639197645906657,0.761126362860773,0.825304156500437,0.795881817949624,0.780397646480412,0.765522016568025,0.810620328322082,0.804140841917624,0.880962173481451,0.794583236193795,0.648343780495418,0.6657224526647,0.576334839281567,0.539258840898329,0.572508796758967,0.578220169080232,0.383070262409499,0.504343533880973,0.908679570028636,0.958650521404382,0.87273892671432,0.907804917348951,1.01070175873276,0.775928983452322,0.530453955751362,0.684841733963995,0.877893553992051,0.806075476310264,0.864363509869219,0.917281402425166,1.09362392075958,0.939819011023514,0.95144554548526,1.01521866616783,0.806834876122263,0.798568104983889,0.834054318180929,0.833134994742376,0.792893194828465,0.824255733231604,0.720166365291965,0.862101293563736,0.948573024489414,0.986227939207181,1.07775352579937,1.0574143867929
"Bra000875,Bra000876",0.110280206030157,0.240599135412187,-0.394641252559498,-0.274695500670201,0.269916054795528,0.0993109793254713,0.373030354347025,-0.32317523156018,0.310219432583789,0.311708551434955,1.45801931038558,1.67769028604816,1.31747346879086,1.24371634952423,0.511229696397554,0.822690561187776,0.182966858972853,0.327453440563818,0.238341993275373,0.422689898467781,-0.443965636381614,-0.475336067138112,0.908038066595066,1.07503072232502,0.63362879794134,0.806407327032898,-0.0807101766352232,-0.196501509969942,-0.224988980263796,0.182928227819527,0.778980285977498,0.339596588298354,0.677471294222322,0.125296093624756,0.498519216775306,1.17951257714105,0.712887150380246,1.35059530996357,0.747311058070449,0.862916061790047,0.568589655432455,0.76828833231672,1.62344001393243,0.740294710604323,0.945045416426798,0.950087282582761,0.88357977458326,0.741929837210425
"Bra000952,Bra000953",0.912055041590289,0.990422998186113,0.816039902784951,0.740255326560093,0.813647327713144,1.08596797241932,0.923275674427398,1.05594345237522,1.18593038732575,1.30284321117907,1.13452699674622,1.21449965076064,0.740016344361889,0.852656739605154,0.507711692402818,0.469960291314514,0.597895065571115,0.6323559906741,0.612524465893397,0.72473761728495,1.08340037455192,1.19005413022222,1.02655311586097,1.12502034286353,1.24312966472673,1.22980821363232,0.920825800664515,1.05970330111279,1.02680528687884,1.10571247816372,1.01145694253362,1.2930924054137,1.24767541449781,1.36469797975926,1.23506870023121,1.29041162032386,1.02850645047273,1.12476692987604,0.728284757086386,0.887410921644941,0.722814499195877,0.947621174513182,0.773167324065412,0.939623131533528,1.06496257719174,1.2502715897021,1.15878280213502,1.42840487274404
"Bra001151",-0.98052072399192,-1.24405794710006,-1.12810334101495,-1.11892926955702,-0.991575558921583,-1.13939593574211,-0.812249228934943,-0.716754888049502,-0.802511998155988,-0.953017358735981,-1.02595266312154,-1.15303134521774,-1.12973420067347,-1.02284441179842,-1.18904259195419,-0.91315396553536,-1.1851032951056,-1.01920884578644,-0.972418456713869,-1.09346843885648,-0.853806492307246,-0.928399490575426,-0.845649425111656,-0.949034949273038,-0.763428523744139,-0.90161253431524,-1.04603301163693,-1.14772273816925,-0.760831719169794,-0.905996835989989,-0.80511755466174,-0.814741686818879,-0.888086981039813,-0.734328368797591,-0.848683173802612,-0.78054166277187,-1.08503362592096,-1.16985063338457,-1.00458473674428,-1.17442521996465,-1.17346672933609,-0.98082988571406,-0.895528539438438,-0.856334659445435,-0.769233357144702,-0.681409749860553,-0.766831862425728,-0.734007824466033
"Bra001368",1.2522271406197,1.19505921841636,1.36446325412945,1.21883718030384,1.05636792034859,0.69802600861841,1.18868026771673,0.991079725092239,0.981013409988026,0.84255199443179,0.987370266181427,0.891628640398233,1.28338883851416,1.12813734977699,1.436051082494,1.39534109517669,1.29471552192245,1.21090051170636,1.65331251759295,1.39620277629158,1.26617867874516,1.02741338955229,1.31092563759769,1.27878279211783,1.07029294648734,1.13483761209595,1.34091783468358,1.05284461897422,0.908903088597204,0.758440807724423,1.00638687811939,0.826364902244362,0.985448182658637,0.752379504744294,0.922580248882837,0.703931705370623,1.08578635349591,0.989422846893141,1.16890671162869,1.03312772942124,1.24210367738972,1.02638538641016,1.3021948885662,1.22973090909194,0.997891290889567,0.835827182328569,1.07552270079366,1.02699481249182
