"","D1_rep1","D1_rep2","D2_rep1","D2_rep2","D3_rep1","D3_rep2","D4_rep1","D4_rep2","D5_rep1","D5_rep2","D6_rep1","D6_rep2","D7_rep1","D7_rep2","D8_rep1","D8_rep2","D9_rep1","D9_rep2","D10_rep1","D10_rep2","D11_rep1","D11_rep2","D12_rep1","D12_rep2","W1_rep1","W1_rep2","W2_rep1","W2_rep2","W3_rep1","W3_rep2","W4_rep1","W4_rep2","W5_rep1","W5_rep2","W6_rep1","W6_rep2","W7_rep1","W7_rep2","W8_rep1","W8_rep2","W9_rep1","W9_rep2","W10_rep1","W10_rep2","W11_rep1","W11_rep2","W12_rep1","W12_rep2"
"Bra000003",10.9526,13.9582,17.1383,17.5966,23.3082,22.4463,18.9452,23.0563,17.2306,19.1326,13.8531,17.4812,13.0289,12.393,14.7811,16.5689,19.5996,20.9785,16.8754,17.2016,17.227,16.6449,13.5746,15.8278,11.1843,13.2961,14.6685,17.2716,19.0604,21.999,18.7504,18.4515,13.7716,13.8524,14.1085,14.0999,10.2204,9.52404,16.4201,19.3672,19.0299,20.3907,16.2393,18.7348,14.4184,12.6118,10.9848,9.77179
"Bra000007",6.76799,7.26223,2.09723,2.07894,0.978889,1.01441,2.21349,3.50094,2.18688,2.3045,3.67245,5.16409,11.3059,8.9696,1.41173,3.47099,2.87526,2.18247,4.29293,4.35408,3.44092,2.40063,5.50131,2.33087,5.64818,6.9458,3.04162,1.79801,0.746863,2.5555,1.2659,1.43566,1.30373,0,1.31619,1.83083,5.66987,6.00395,2.00114,4.03457,0.959935,0.71539,2.48286,2.6845,1.97221,0.748585,3.17722,3.88925
"Bra000022",0.850055,1.41459,0.794477,0.227073,0,0,0.210475,0.194965,0.700744,0.219809,0.73614,1.87793,3.27917,2.89779,0,0.554888,0,0,0,0.219165,0,0.217503,1.19033,0.880027,1.76549,0.576818,0.289937,0,0,0.208387,0.439635,0.9007,0.235663,0,1.14604,0.935678,2.79785,1.31735,0.259012,0.529544,0,0.203699,0.613485,0.188368,0,0,0,0.205961
"Bra000024",18.6528,20.0735,17.9917,17.1535,17.6189,16.9818,19.1439,21.3146,15.7043,18.8419,14.3128,16.9481,11.4649,16.2176,13.0908,17.9201,15.8219,17.4377,17.7768,20.3739,11.1875,13.7309,11.9638,11.8462,17.879,17.1081,17.1896,19.1613,17.6661,17.8627,19.7388,27.9769,13.9842,20.2606,14.9747,19.0603,15.6379,16.8467,15.4495,18.721,17.3571,22.3326,18.2451,22.1928,15.4709,16.5361,15.0133,15.8407
"Bra000028",63.4891,78.1167,36.0744,45.1815,57.1665,65.1073,55.4046,66.9115,63.6817,66.7638,54.4412,69.4394,54.9768,64.0477,38.8194,47.4813,45.5372,57.2087,59.2011,59.6466,64.5,70.0464,58.0848,59.4258,63.5051,46.9194,33.523,46.4983,40.403,59.2992,53.4102,56.218,56.5822,70.1883,60.4863,69.2267,58.6018,54.2,51.7454,39.7543,51.2532,44.1084,43.0662,47.8761,59.6209,47.3931,55.6196,43.7208
"Bra000038",10.6827,10.7515,2.12988,1.88362,4.44062,4.18243,7.70822,6.72053,3.20985,2.31212,2.28674,4.13477,6.12923,7.37482,2.40596,3.1353,4.94286,8.40388,12.5296,10.7602,3.1656,2.47192,5.07471,2.88048,3.79288,6.29674,1.41343,2.37632,3.1469,2.18572,5.08225,3.81876,3.1468,3.21384,2.81329,2.631,6.09714,4.39564,2.48008,1.32557,3.47206,2.71708,7.38917,5.6046,2.19159,1.39663,3.63336,2.27195
"Bra000044",0.840422,0.613986,0.869616,1.21766,0.228014,0.164054,0.228976,0.193379,0.063263,0.031207,0.401054,0.450294,1.04867,1.07771,1.47341,1.27682,0.425786,0.541298,0.189511,0.349282,0.138968,0.153038,0.52513,0.501222,0.733372,0.67471,1.14098,0.698826,0.336441,0.381912,0.302199,0.131309,0.127507,0,0.216502,0.475825,1.0582,0.887289,1.4338,1.20718,0.363739,0.333949,0.483264,0.219082,0.0892833,0.0978854,0.201061,0.147905
"Bra000054",0.924485,0.205018,0,0.616084,0.777055,0,0.349033,1.37677,1.89773,1.31826,0.804065,1.14858,1.43238,0.904362,0.222864,0.250391,0.217307,0.783873,0.591275,0.798958,0.664058,1.30519,0.972138,0.752885,0.811149,0,0,0,0,0,0.22202,0,0,0,0.556741,0.631625,0,0,0,0,0.605151,0,0,0.173115,0.359374,0.205833,0.203866,0
"Bra000063",2.52096,4.54909,4.80222,3.61205,4.42875,6.78962,3.17779,6.96718,3.89528,4.29612,1.37443,2.4552,3.23419,2.84358,5.77137,5.07748,7.78831,7.76753,2.01599,5.4024,3.1146,2.16676,1.62688,2.22322,0.527141,1.44652,3.98335,8.5228,3.43562,8.61201,2.60062,3.55068,4.81045,2.49497,2.88768,1.99834,0.796817,1.77465,6.89251,4.40895,5.69779,3.50502,1.80152,1.92192,2.61493,0.75119,1.91024,0.828811
"Bra000073",14.3642,12.5084,10.8873,12.1902,8.0979,11.9359,10.0235,10.2221,6.61151,6.12454,9.06409,9.64998,14.5952,16.0172,21,22.1895,13.7482,11.25,8.40335,11.3594,8.05916,7.59752,10.2971,8.15054,9.08921,7.37293,14.8641,10.0316,10.1065,9.30126,8.74435,6.27698,4.00192,6.51588,8.52525,6.24879,11.4857,15.7403,14.1247,18.461,11.9338,8.40152,10.1584,6.83018,9.31054,3.89743,9.70415,6.07557
"Bra000122",0.476882,0.902,4.25717,3.68215,3.17362,2.43388,6.07014,4.96037,4.48848,6.00683,13.2108,14.8081,3.90787,1.3611,3.16604,5.12868,5.11102,4.39384,3.12331,3.67946,1.68588,5.64151,5.45019,6.07404,2.25916,0.195057,2.45695,2.24923,2.66224,2.58943,7.07208,2.56159,2.24423,3.53236,7.58725,5.84242,2.99409,6.7369,6.11464,3.30504,7.20721,9.72166,9.19217,6.93343,7.50087,5.20728,13.3255,11.8596
"Bra000130",8.6611,8.2312,9.96574,11.031,11.2072,11.6543,10.8584,10.6193,13.561,11.8384,14.372,13.6279,8.95166,9.34461,5.64618,8.53052,13.2108,13.3606,11.6854,8.85293,10.1515,12.3926,11.4063,11.1186,10.3349,8.98345,6.50797,9.45268,8.79983,7.53844,8.58381,7.30122,10.3184,10.2027,12.0494,10.8398,7.45748,8.10928,7.47385,7.94564,11.7659,9.86936,9.96766,9.55495,11.9084,10.0753,12.2104,9.14957
"Bra000136",3.78861,4.23512,4.23405,5.44063,5.97573,3.87364,3.82872,5.2802,4.97833,5.03406,6.32756,5.71354,3.98701,4.08389,6.73999,6.54882,5.2276,4.69991,4.26363,4.96262,4.94615,4.4755,4.46585,4.80344,3.61755,4.82783,5.08251,4.82164,5.45027,4.79232,4.58551,4.25058,5.03991,4.5979,5.6569,4.82648,4.3105,4.24083,5.24556,5.4794,5.66326,5.9485,4.04585,5.30583,4.76637,5.12481,5.6586,6.94984
"Bra000207",11.1081,13.1352,7.24014,11.0268,7.65801,10.2074,10.9081,14.0976,7.4092,7.45765,10.3104,13.7128,12.7984,14.5575,10.9611,17.8158,9.32693,13.2805,11.5311,12.7054,8.43035,8.88453,11.8293,11.4973,8.35617,12.2815,10.5663,14.1684,7.88107,9.50902,10.8555,9.93751,4.7432,6.44504,7.99345,7.87093,9.90139,13.2869,11.2231,12.8799,8.01378,8.98305,11.8222,12.2051,5.71151,7.5528,9.35758,9.35108
"Bra000240",10.8049,13.727,10.4742,10.575,9.25471,10.1884,10.3691,10.5424,12.3903,9.97975,13.756,14.9547,14.1318,12.4118,9.1371,10.9649,9.71251,8.90652,7.97173,9.08289,10.81,11.7468,9.80799,13.0517,17.798,18.5435,11.3732,12.6722,11.5769,11.6526,10.2662,10.0815,12.3872,15.8056,13.3249,11.1982,13.3355,13.0468,13.1709,9.07341,12.3386,11.221,10.4579,11.4474,14.8164,17.222,13.2645,12.6946
"Bra000256",33.7736,26.5281,18.5073,18.8123,31.7208,27.2744,30.1239,25.023,53.1633,41.3096,43.918,37.3822,41.5441,28.2729,27.2594,17.8632,30.1256,27.012,33.9592,22.0055,43.7438,34.4862,39.22,32.5352,51.3943,26.6507,26.6306,29.9483,28.0383,35.7229,31.5724,29.7372,44.4664,42.4322,43.1868,39.5905,36.6408,35.621,31.7273,34.3126,34.8444,28.8287,38.2733,26.956,46.2917,36.966,43.7031,33.0406
"Bra000271",1.6475,1.57231,2.765,2.71001,3.9821,2.97654,3.13462,2.33345,3.37495,3.75293,1.61068,1.10342,1.34203,1.93414,4.64106,2.0687,4.15352,2.80422,2.08013,1.84911,4.7118,2.95025,1.53986,1.99272,1.86596,1.17328,3.0766,2.31924,2.62552,2.89421,2.2941,3.40409,2.64043,4.19385,1.90226,1.90124,2.10552,1.39037,3.36069,3.04041,3.63258,3.89491,1.31517,2.01421,2.62097,1.14954,1.90068,1.08165
"Bra000285",967.304,807.643,943.235,844.193,854.78,1002.73,1104.87,936.736,1011.98,864.743,893.908,751.053,648.372,741.999,643.635,568.75,643.728,635.404,681.925,667.847,933.334,816.82,859.677,731.464,1476.77,1027.02,1271.61,1036.32,1242.68,910.605,1218.16,1188.06,1200.39,986.961,1116.42,740.463,921.387,733.919,984.093,669.844,875.24,802.452,863.514,737.211,1020.8,990.595,1063.13,1157.07
"Bra000294",11.6065,9.81661,11.2002,10.4304,8.25267,7.8008,12.6045,9.96583,11.1602,9.92272,10.1962,9.30277,8.89792,9.07744,8.70289,9.23535,7.46817,9.10464,11.9942,10.2358,12.2267,10.2096,13.4893,12.8332,12.4365,10.2214,10.2795,12.2307,9.3037,9.94596,11.7839,10.2678,11.4372,14.4803,12.0795,12.6262,10.7603,12.8337,11.0382,10.2044,10.4611,10.7755,10.778,10.8453,11.9505,11.6632,12.1945,13.5586
"Bra000302,Bra000303",18.5529,15.4251,20.8715,13.7642,26.3271,17.2885,29.0855,24.4832,20.8085,15.1389,17.4191,12.1286,10.1081,10.81,11.1065,12.4835,17.4118,16.7224,24.4643,20.1448,23.3503,20.1717,18.9268,16.1404,13.1623,18.4184,16.8414,20.9487,24.9826,21.4278,29.2773,32.7348,25.3707,19.8786,22.7333,17.3611,13.4682,11.611,15.0864,12.5196,18.4382,18.8908,25.0129,24.9411,19.1125,16.126,21.0687,34.8007
"Bra000328",4.38709,3.62527,3.44922,3.71272,2.74312,3.83426,3.14259,3.13097,2.41293,2.00179,3.15467,1.44926,2.40588,3.24403,2.50572,2.75416,3.22708,2.6078,2.7699,2.735,2.62886,3.42478,3.14094,3.85014,3.63252,4.46673,3.23188,3.28361,3.50428,2.14965,1.99774,1.77887,2.76961,1.54309,3.26138,2.73193,3.21324,3.04405,2.72846,2.02931,2.36974,2.64378,2.40941,2.50173,2.33095,1.97702,2.17365,2.1134
"Bra000342",0.204381,0.48511,1.22312,2.14084,0.84571,0.907471,0.588521,0.761223,1.51271,1.51756,0.428709,1.16349,0.446999,1.12349,1.88354,2.78484,1.96154,2.08001,1.05276,1.28253,0.523047,1.07659,1.28669,2.22023,0.235286,0.105984,0.92744,2.13616,0.583315,0.28247,0.607782,0.568897,0.323823,0.461568,0.883342,0.364607,0.35389,0.405971,0.88859,0.585773,1.03696,0.889182,0.8557,1.22086,1.09426,0.556268,0.458439,0.831047
"Bra000354",2.95057,2.26743,2.93145,2.44082,3.32049,3.63811,2.97303,2.02554,3.33474,2.24574,1.61134,2.01357,2.45617,1.9739,1.86139,0.676799,1.99408,2.45591,1.88588,2.16691,2.07772,1.57163,1.70238,3.36755,2.58372,3.90971,3.53579,2.69977,4.00562,2.87025,3.12814,3.1656,2.90435,3.68594,3.29224,3.12899,3.45576,4.22607,2.23786,2.10654,4.42646,2.99195,2.51683,3.036,3.45945,3.62394,3.62303,2.44289
"Bra000384",34.3448,36.6365,39.9423,38.4891,31.701,25.1733,29.4593,30.515,24.4033,25.6511,29.6179,24.0212,29.3385,30.3722,37.6424,33.8278,29.2466,25.6937,30.9458,30.3014,28.3549,28.0127,29.4996,28.4929,40.5285,37.21,39.0061,38.9661,30.9267,29.807,32.573,34.568,30.4838,32.4193,29.7028,28.9248,33.1576,32.7318,42.697,36.755,32.327,33.611,29.9697,34.71,30.6469,28.6971,29.1856,33.3248
"Bra000424",7.2757,5.18583,5.77517,5.19331,8.02665,6.70712,7.09089,6.76976,7.61808,6.74685,5.3099,5.14481,5.68513,8.11405,6.29087,8.00021,9.28399,7.56853,5.2878,5.86859,8.90473,9.16189,4.78035,5.22801,6.75961,6.24162,8.51028,9.71065,9.59122,7.80145,8.78158,8.12285,8.23766,7.96752,5.16821,4.39182,5.2961,7.65577,6.39608,7.04125,6.5492,8.13862,8.20309,7.61741,7.6673,9.42493,6.25237,9.16408
"Bra000440",84.8105,112.213,161.474,160.145,188.098,286.736,163.395,207.284,173.585,226.025,89.605,102.191,73.4296,98.2376,158.033,142.749,174.406,184.804,114.185,165.497,178.184,214.058,71.842,101.905,154.314,177.114,173.993,289.496,229.058,364.976,191.827,328.888,211.935,288.502,112.075,160.095,81.6807,110.332,169.286,206.99,176.675,253.506,157.082,219.431,178.03,272.49,103.089,257.721
"Bra000460",158.565,146.258,103.463,107.085,93.9134,99.2917,94.262,105.703,120.897,113.664,111.581,109.277,181.259,159.231,135.706,159.451,111.602,119.434,134.994,108.351,131.733,109.517,110.465,99.9852,144.148,110.904,114.084,114.171,85.1351,93.5213,96.4996,85.2667,90.708,101.497,113.922,98.8834,149.367,132.656,150.091,136.218,98.6036,92.7543,113.443,84.6451,125.899,103.463,115.867,77.064
"Bra000472",88.5844,74.9914,62.1016,66.2699,72.3594,65.8853,63.1092,64.0977,87.9922,84.7952,82.7085,86.2473,78.5807,89.8168,60.8812,65.0534,80.151,71.9473,88.6632,71.9716,81.537,70.8874,83.7002,84.4454,74.6383,82.5591,58.6818,59.9675,59.1218,67.1892,56.3414,65.7589,56.6393,71.7569,78.4565,92.7783,76.6125,85.5122,70.9131,63.5581,61.1011,53.2199,58.6104,51.6028,70.3106,66.2597,72.6946,50.6519
"Bra000483",21.7001,26.3208,9.96491,9.76039,14.1715,16.7082,13.2227,23.1901,17.0954,22.5546,15.0344,17.3004,17.5171,23.4257,16.2933,18.0721,11.0752,12.0137,19.0736,8.81802,19.9709,18.053,16.441,12.1341,23.7451,23.382,22.624,25.4505,20.2577,43.302,25.4594,36.1098,31.1676,40.0746,18.0616,13.3483,19.0366,26.5103,18.1426,22.3588,17.665,15.91,16.6439,13.9051,25.4132,38.8946,12.6124,15.7553
"Bra000488,Bra000489",11.4652,11.3981,1.26228,3.12304,0.765597,0.538038,2.00701,1.65688,5.49596,5.23569,13.1199,20.3512,19.9303,20.8029,1.54479,3.58119,2.29745,1.96146,2.43587,2.27161,6.98986,9.50489,7.57743,7.53579,17.7342,11.2169,4.5307,3.77808,1.25154,1.96693,6.5986,8.11457,22.5195,19.2016,16.9493,25.6944,24.0374,30.1219,3.75913,3.91984,1.71562,1.73236,17.0761,15.9324,33.1622,29.9315,30.6261,21.9204
"Bra000498",3.51211,2.2281,2.0783,1.17708,0.91271,1.03827,1.50545,1.16954,1.79406,1.83797,4.07142,2.31665,3.79266,2.76349,1.56691,1.58458,1.35427,1.27969,3.0088,1.04991,3.56756,2.77683,3.76451,4.05881,3.20065,2.04802,1.17566,1.32777,0.53266,0.741318,1.31391,0.872289,1.39391,2.31017,3.0371,1.9159,1.80238,1.92377,1.58729,0.92519,1.04364,1.07112,1.49079,1.04682,2.02721,1.07767,2.84604,1.12096
"Bra000505",18.6086,20.7757,9.99205,8.88606,6.58798,9.31472,9.95703,11.9751,7.33561,7.44786,10.9681,12.1569,20.8834,19.4866,14.0523,15.9063,7.73308,10.443,12.7217,15.2437,7.70639,7.92154,9.1645,8.36123,13.5413,9.8734,9.69701,8.69499,5.82491,9.39596,10.2018,9.52847,5.87632,6.03891,7.47077,15.0126,12.1709,13.6337,8.53874,13.1608,8.13111,7.16445,10.1758,10.0243,7.44838,6.38434,8.4043,6.89518
"Bra000538",52.5456,54.3196,37.1064,34.753,33.7526,31.0126,35.9757,36.1097,36.7967,30.5139,45.2442,32.4153,44.6907,49.2974,29.1702,29.3204,23.9493,25.5635,29.4216,25.795,38.595,41.2844,47.4356,47.8767,57.2656,63.3748,34.7445,37.3311,39.6239,38.7531,38.0168,34.7052,48.5505,42.684,45.2968,52.3961,55.6649,50.6959,41.1498,35.7648,35.3303,26.1442,36.9951,41.9127,37.7852,42.7224,39.7661,43.5647
"Bra000550",2.10661,3.20703,1.91913,1.42113,1.93735,3.11877,2.87476,3.26475,1.1662,2.11577,1.62724,1.95724,1.94173,0.637975,1.95246,1.3311,2.05045,2.05767,2.33787,1.65258,2.25352,1.86455,1.05899,0.736464,1.57372,2.48556,2.16113,1.36893,2.75773,3.55021,3.08222,3.11715,2.31054,1.02188,1.64876,1.11965,1.56201,1.77398,1.0728,1.69072,2.32087,2.7117,2.42935,2.47633,2.5469,1.75875,1.58078,2.52163
"Bra000563",1.79615,1.91144,0.951874,1.88983,1.80145,1.33091,1.26788,1.49668,1.26993,1.28078,1.16481,1.64216,1.41883,1.14771,1.36616,1.07993,1.43198,1.46773,1.61482,1.54167,1.00928,1.22367,1.6982,2.21464,0.908785,1.23643,1.39053,1.29186,1.62289,1.10172,0.771132,1.07056,1.24298,1.00899,1.28642,1.19518,1.28454,0.889065,0.825645,1.00752,0.87376,1.14212,0.769326,1.23192,0.91674,1.01723,1.25297,1.57352
"Bra000591",0.489401,0.702567,0.78433,0.764475,0.756224,0.490128,0.699656,0.886348,0.328443,0.296739,0.0582962,0.277507,0.310475,0.479972,0.692918,0.583222,0.708863,0.839437,0.727059,1.27154,0.514621,0.164036,0.204015,0.459801,0.31553,0.298661,0.442071,0.852514,0.170118,0.607812,0.356995,0.960517,0.16384,0.191589,0.0539332,0.195182,0.538803,0.426309,0.341379,0.693166,0.41423,0.45733,0.679127,0.576638,0.158009,0.218494,0.309222,0.240398
"Bra000610",3.63287,6.2273,5.04748,7.05979,6.39628,7.63555,8.38223,10.264,10.0845,8.96908,7.53378,6.78958,4.16283,4.94557,2.75289,2.00519,6.98243,7.38679,8.22153,9.79488,8.89329,11.0538,9.96122,6.70619,4.54697,10.612,8.48769,8.8676,9.52953,8.84626,13.4532,20.6096,14.3879,16.4031,6.90201,9.16504,6.22613,8.7551,3.6738,2.58041,8.22472,8.21575,9.33812,10.8171,9.04749,10.2157,7.69946,16.2515
"Bra000620",2.75504,2.88835,3.02584,2.36955,3.33584,3.99384,5.22403,4.98359,3.19633,2.53249,2.67832,2.7312,2.30092,2.63035,1.8581,2.30486,3.66469,2.46884,3.10609,4.51871,2.503,3.65518,3.70884,2.66235,4.28431,2.89408,3.15072,5.79104,3.65331,4.54813,5.67855,8.7214,3.8755,5.06521,2.4506,3.73971,2.69657,2.98424,3.06,4.64882,4.56985,5.42468,3.81459,4.67848,3.69189,4.86789,3.42517,7.86732
"Bra000621",1.8441,2.38162,1.88698,2.67395,3.01743,2.362,2.17951,1.37003,5.1581,5.21913,4.04581,3.41513,2.01549,1.97878,1.59542,1.75653,2.66298,2.12775,3.04814,2.15686,3.0833,4.00704,4.21124,3.28279,3.60966,3.11459,2.57677,2.55801,2.68651,2.41192,2.51746,2.91453,3.35321,3.48764,5.01825,3.58207,2.94497,2.83487,2.86367,2.88652,2.60643,2.53443,2.04329,2.47518,5.01857,4.02796,4.17976,5.26597
"Bra000625",9.92743,13.1522,10.2104,12.4754,15.2086,17.3805,14.2384,12.0357,8.30153,8.18045,8.48092,15.0839,13.4504,14.2181,6.0219,7.26047,9.77931,13.2681,6.51154,8.14738,7.034,6.34978,5.14789,8.73207,11.1167,12.6899,9.94728,13.7392,13.8368,17.3397,10.9923,10.7588,10.829,11.3957,8.20043,7.86498,11.2925,14.565,7.91415,6.86366,12.9933,15.528,7.94874,13.6059,7.27296,8.27514,8.40212,11.341
"Bra000654",41.8052,42.855,58.0183,53.0498,67.951,69.1701,48.194,56.9042,40.7152,47.8904,30.1237,28.0031,35.4474,36.0547,54.4041,56.3129,65.7575,62.2137,63.1813,59.1229,62.4829,51.7007,40.7068,37.906,51.3949,42.3868,54.9122,75.4797,61.9425,73.3364,47.8155,54.1086,44.9816,51.0369,39.1103,34.4966,46.5533,46.9377,60.055,71.6101,61.1915,62.0688,53.3565,50.0037,47.9142,50.0047,33.5185,29.629
"Bra000660",8.91543,9.55619,4.37494,4.61643,3.78532,2.52688,4.8218,2.12056,17.4259,17.3516,36.2046,12.794,5.80423,5.64136,3.45242,2.62943,2.84974,2.30999,1.58243,1.1666,4.45817,9.52884,5.66795,10.8646,30.6666,15.6543,5.34078,7.85645,1.42149,1.58199,2.72745,3.17811,7.20756,3.9835,21.9577,17.4266,7.82756,6.0527,2.2488,1.7546,2.21575,2.11749,2.19747,2.14973,5.57323,7.6099,22.2982,26.3178
"Bra000662",29.9355,31.1539,23.4224,26.0758,27.5143,38.0684,27.4381,26.5247,39.9203,43.261,30.5465,33.5522,26.1411,23.8307,27.9454,23.6737,24.3193,28.0023,28.8204,31.3941,29.8973,32.6165,28.7955,28.0443,34.5852,27.6193,25.2323,24.5529,26.6786,22.4871,25.7808,20.3946,26.5217,27.2438,34.4717,30.9665,22.5009,24.4203,23.7957,24.616,27.5563,26.0491,24.695,25.3102,35.649,32.1685,28.2975,25.9836
"Bra000700",6.7537,6.63218,6.40867,3.92841,5.52448,6.10262,5.67259,6.21648,5.87122,5.08462,5.58612,6.69104,4.13371,5.67844,3.4559,4.87503,4.46424,5.67403,6.64502,7.45063,6.27197,7.56713,5.15876,6.28899,5.43796,5.09007,5.73518,5.14696,5.78234,6.72464,7.27237,5.90231,5.87158,6.53829,6.36342,7.43277,6.08868,5.58003,5.8851,4.55463,6.7173,6.88941,7.81141,7.08296,6.71116,7.91329,5.60105,7.68018
"Bra000741",47.2587,48.3607,39.7182,42.1591,35.1936,40.0459,39.0695,40.7184,43.0438,43.8196,51.1052,62.8131,66.3436,56.0742,41.6054,46.7153,32.8566,43.4647,37.832,37.7659,41.1218,44.6398,41.1011,43.3898,64.1498,52.9878,44.3899,45.9912,36.5655,41.3671,41.8792,44.9058,44.1224,53.354,42.7793,51.1638,49.4586,58.6847,46.6477,49.3968,43.2129,39.9807,48.2957,45.8986,45.8053,49.9325,52.684,50.38
"Bra000749",3.67049,3.61368,2.46467,2.98952,2.72136,3.82667,3.59,4.84231,1.42073,2.62792,2.8239,2.45708,3.58667,3.82297,1.68687,2.52783,3.12192,3.2681,3.32875,3.88873,2.23581,2.08557,2.71031,2.22717,2.74114,3.43976,1.95072,2.49676,2.24105,2.51769,2.66019,3.2346,2.44303,1.14449,2.283,1.38758,3.32018,2.21567,2.14383,2.84657,3.29834,2.69276,3.94212,3.19578,1.94303,1.58218,1.96448,2.42837
"Bra000773",6.69555,7.2131,10.049,7.72133,11.1784,8.70287,11.1437,11.4141,7.86076,7.08411,6.90124,2.91659,3.4622,4.6466,5.6545,3.29605,7.7338,6.37266,4.48513,5.21444,7.94317,7.36189,4.65002,4.5255,9.17914,8.73495,11.9432,10.5397,10.1568,8.82045,10.0037,8.5829,9.05137,5.22148,7.37356,4.9688,6.45991,5.09575,7.25817,4.18401,8.12313,8.02037,7.1613,10.4216,6.40753,7.3213,5.88301,13.1832
"Bra000808",4.39203,5.49309,4.85988,4.18545,5.72383,6.6696,5.96357,5.64063,4.49053,6.12384,7.1606,8.63759,7.47692,7.55976,5.32778,4.80055,5.57855,5.98349,4.1766,3.96779,5.86522,6.34142,5.07861,6.0954,6.11408,7.05915,3.96404,4.92653,6.55988,5.14323,5.63014,5.0959,6.49446,7.45872,6.11609,8.4477,5.78988,6.12529,4.61285,4.99392,4.62315,6.5209,7.21298,6.93286,5.86994,7.53834,6.67095,7.55358
"Bra000827",7.66396,10.5013,9.48402,9.2523,9.44493,9.47269,9.72732,11.5434,7.18989,10.2234,13.5448,11.2459,6.19113,7.48193,5.80852,6.4146,9.5367,8.4612,11.0463,9.88028,8.19382,11.2945,9.61231,13.0144,11.57,12.0038,7.84698,8.53277,13.9178,12.1146,8.84402,12.3445,8.42676,8.20695,14.1602,10.4463,7.47741,7.44241,4.4662,5.97296,9.05033,11.8369,7.56974,14.4944,9.88386,11.3545,12.0578,21.9034
"Bra000840",1.65007,2.92604,15.1462,5.66618,7.68626,6.59071,3.62775,4.68388,7.59661,6.22481,5.77731,2.90189,2.34495,3.35695,3.31072,1.30301,2.66356,2.3088,0.833239,0.944179,7.51065,10.3807,1.46937,2.70643,7.07306,5.10506,9.53276,16.7121,8.92117,8.6492,2.93741,5.00568,6.1161,6.82626,5.76994,2.37536,3.41042,2.56429,3.51053,1.79054,2.11846,3.82806,2.11703,2.73289,8.75651,9.10882,4.22812,10.477
"Bra000863",71.9803,65.6685,62.5418,71.8709,72.4425,76.6335,68.1391,68.0873,71.308,71.4183,74.7476,70.2952,62.7956,65.5024,58.5087,56.0689,55.8015,56.4808,43.6089,49.7339,79.1447,82.3832,74.2701,76.195,108.608,74.3075,56.2244,70.7372,77.3769,77.5149,74.4542,83.7813,92.7602,88.6891,82.7851,95.1036,74.8887,78.0917,81.9596,84.4136,70.7087,73.283,61.9472,71.2216,81.8941,87.6032,96.2777,87.9666
"Bra000864",0.823046,1.75802,3.44176,2.42445,1.59928,0.721683,0.784706,1.28331,0.68478,0.963965,0.781732,0.55842,0.596972,0.928188,3.05278,1.02783,3.3683,1.85602,1.19436,1.52047,1.40015,1.60942,2.37561,1.5405,0.711403,0.57964,0.611504,1.17642,1.15858,0.742307,0.90475,0.694669,0.853497,1.80731,1.05558,1.01381,1.18725,0.4782,1.41929,1.38383,1.95774,1.27451,1.38148,1.77013,1.53831,1.25675,0.306212,0.297382
"Bra000875,Bra000876",35.0213,40.9977,20.2793,23.3378,40.1143,35.3442,44.6411,21.869,41.897,42.3564,139.362,184.614,134.526,127.665,54.5266,76.2692,37.156,43.3692,37.5909,45.7533,19.3881,18.4797,77.1277,90.8901,69.4617,76.9459,28.7601,26.2505,23.7518,38.7345,68.1169,44.9902,60.0611,36.2529,50.679,113.922,67.2345,149.083,74.5215,87.2747,55.7665,69.026,155.517,62.8501,81.5966,84.3258,78.0396,63.0847
"Bra000880",2.78845,3.11215,1.85858,2.33538,2.36163,1.59601,3.42875,3.56951,1.76913,2.49235,5.25951,4.80841,3.12969,2.7335,2.02078,2.63447,3.33593,4.52393,5.33822,4.03465,2.83658,2.63246,4.42142,4.19129,2.04184,1.20316,1.86997,1.12012,1.24641,1.79785,3.53796,2.55729,2.23724,2.44902,3.48113,3.36444,2.77685,1.84344,2.2464,1.29149,2.8349,2.30539,4.11035,3.8991,3.13739,2.15957,5.03966,3.8434
"Bra000883",0.714604,0.956311,1.08932,0.909036,0.958635,1.01352,1.59471,1.41942,1.39265,1.36623,1.40812,3.46717,0.534761,0.934704,1.15835,0.617869,0.64732,0.350416,0.961407,0.956557,0.708479,1.1745,1.6713,2.9092,1.25236,1.45271,1.49929,0.889441,1.3466,1.55751,2.12101,2.48141,2.28129,2.05627,2.28803,2.06242,1.00103,1.29844,1.39975,0.861978,1.06861,1.52833,2.34699,2.525,1.33691,2.25694,1.84552,3.26083
"Bra000885",2.8037,5.06535,17.3239,20.6058,22.866,27.9238,11.4766,14.7241,15.5444,14.5649,11.4545,11.6516,5.92875,5.58978,15.2117,15.8255,19.6935,24.8923,12.5649,7.00057,11.0439,11.7344,8.33056,9.08271,6.87598,2.90097,18.1482,17.8452,16.4937,22.588,10.1378,8.07173,7.21253,13.6318,5.31268,11.6378,3.22899,3.56778,18.6041,15.0172,18.3156,20.6449,11.7237,10.7444,12.2128,6.85916,6.28418,3.22284
