"","D1_rep1","D1_rep2","D2_rep1","D2_rep2","D3_rep1","D3_rep2","D4_rep1","D4_rep2","D5_rep1","D5_rep2","D6_rep1","D6_rep2","D7_rep1","D7_rep2","D8_rep1","D8_rep2","D9_rep1","D9_rep2","D10_rep1","D10_rep2","D11_rep1","D11_rep2","D12_rep1","D12_rep2","W1_rep1","W1_rep2","W2_rep1","W2_rep2","W3_rep1","W3_rep2","W4_rep1","W4_rep2","W5_rep1","W5_rep2","W6_rep1","W6_rep2","W7_rep1","W7_rep2","W8_rep1","W8_rep2","W9_rep1","W9_rep2","W10_rep1","W10_rep2","W11_rep1","W11_rep2","W12_rep1","W12_rep2"
"Bra007657",775.162,740.09,928.955,714.696,799.798,665.291,1007.09,850.6,924.461,753.174,917.132,828.757,546.824,586.2,464.087,472.621,554.795,483.449,532.836,574.598,790.429,791.054,888.615,785.155,887.091,949.887,1090.03,1074.38,963.339,829.901,1094.69,1056.79,1142.29,996.645,1061.61,856.481,858.783,778.391,721.835,633.137,731.213,798.568,844.734,810.27,888.855,965.64,1091.33,996.878
"Bra007682",32.0843,45.8936,19.8217,29.6671,24.9037,32.7798,23.9654,33.2583,34.2593,34.7161,33.4145,39.6993,33.4284,36.1752,26.803,20.5979,29.4992,31.901,21.0146,23.1378,33.4916,30.9436,27.1734,35.658,44.5427,27.2562,19.3605,22.5992,23.6167,33.414,21.6192,15.9237,26.2165,34.2373,35.4357,33.384,32.03,33.1404,25.0814,24.4192,28.0665,19.2647,21.1965,19.3785,26.22,19.2741,23.5335,24.4226
"Bra007738",34.8184,28.8104,23.8497,21.9912,19.3794,17.12,24.8827,25.0487,28.2072,28.7772,23.076,27.8232,29.9618,25.9911,20.8903,19.3844,17.0934,18.25,19.7672,19.7863,27.2818,27.9284,23.0093,20.9445,29.9747,45.8927,27.959,29.964,23.5621,26.4397,30.663,27.8348,41.9356,41.7289,30.3914,41.4595,34.8387,38.8989,23.5367,28.8214,21.2046,25.5551,25.4845,27.047,34.7728,43.6861,30.7119,31.3697
"Bra007776,Bra007777",8.38875,13.3429,9.70751,13.6913,12.8327,10.1494,12.4761,16.4081,15.8065,20.626,12.1731,14.2052,8.97708,10.5083,11.222,12.4971,14.6206,16.0014,14.6325,14.0065,13.631,20.4166,16.9256,17.4163,7.41027,10.8208,10.3781,9.26452,8.69702,10.7384,11.494,12.5418,15.0882,15.4085,12.6424,11.9875,7.86529,10.5437,6.71836,8.98422,11.7057,14.1344,11.5446,13.3338,13.8008,14.6952,9.85684,14.7338
"Bra007924",19.5334,23.8779,10.4792,15.1349,14.7748,14.6089,17.4273,18.3356,7.61926,12.3276,12.2449,15.6814,17.1759,24.2984,17.1103,18.6723,12.3272,10.4084,13.6994,17.3582,7.82114,8.38496,14.4099,17.4339,14.0403,14.3106,11.5548,12.4801,9.12144,15.4453,13.405,17.6008,10.9737,12.4796,9.6521,11.4169,12.6661,15.3483,14.2392,14.1907,10.3592,9.79847,13.0148,14.2283,7.59369,7.75404,11.3695,11.7075
"Bra008392,Bra008393",7053.29,6780.6,5422.25,6644.77,4897.27,5989.47,5147.83,5594.77,5773.55,5295.11,5674.52,6285.63,6192.23,7061.44,5549.83,5496.71,4938.08,5555.04,5397.87,4784.95,5281.31,5438.86,6467.94,5667.01,5912.62,5904.66,5028.87,5863.4,4192.82,5498.5,4511.3,5280.48,4247.43,6221.62,5720.79,6746.69,5889.12,7445.43,5782.25,6838.97,5092.44,5183.46,4261.69,4092.63,4661.53,4659.92,6048.59,4621.3
"Bra008462,Bra008463,Bra008464",19.1315,15.2005,20.9342,17.4484,21.2044,28.4077,25.8195,23.6856,25.7704,24.3446,22.7374,20.7714,17.6857,16.6187,21.2305,16.605,25.0033,21.4653,22.6768,23.0175,28.5582,24.8546,22.7957,21.829,33.5631,24.7308,27.4675,25.3242,29.7684,31.0742,29.1832,30.2121,29.4368,28.5515,20.7838,26.5114,18.2458,19.7053,20.7177,22.3732,25.6593,27.9394,27.3844,25.9607,27.5091,29.1311,26.8764,26.7792
"Bra008476,Bra008477",43.8948,38.9425,43.3955,45.6832,37.4737,47.3061,49.9719,48.4564,57.9287,51.2973,51.0609,44.3519,45.192,40.3705,40.3055,34.1173,47.5633,44.3759,45.5649,42.1889,54.3557,49.441,52.9077,42.9507,51.5987,45.6892,50.0565,49.6568,49.4591,51.6141,48.65,53.7773,54.869,56.4295,49.8051,54.2668,44.7818,52.6339,42.9916,53.1874,49.8754,46.5996,46.8665,44.3745,49.9279,57.4701,61.8591,52.3238
"Bra008602",38.6102,36.3872,46.026,37.243,52.6169,57.8881,62.407,54.4712,62.0914,66.053,45.3287,41.2043,25.3067,30.7169,37.4825,28.4398,47.9408,41.8217,45.8107,47.3898,64.7373,67.5177,50.2268,51.4652,58.1614,54.4521,51.4098,55.7562,60.2763,51.2928,64.5041,72.702,69.3596,63.4233,59.4456,56.5035,42.4735,39.4182,35.911,36.8008,46.7767,53.2464,48.9474,58.7774,64.2838,70.8756,64.7439,77.9084
"Bra008627",12.3176,14.3498,11.3036,9.57592,10.7445,12.4852,14.5971,13.3494,11.1355,9.38795,9.66398,9.63998,9.35456,10.6107,9.37181,6.98724,8.2283,6.42093,9.03544,10.5548,12.3519,12.7535,10.1388,14.151,11.7549,15.1394,14.6379,12.9359,12.4828,11.8756,14.5599,15.2187,12.6512,10.6643,15.5597,13.0328,12.5304,12.9647,14.8423,13.975,10.8819,11.4372,12.3401,11.2674,14.3908,11.9356,10.6903,14.1347
"Bra008766",227.188,220.871,204.106,217.912,196.128,262.915,223.656,229.478,226.474,252.192,200.751,228.148,152.602,190.597,144.267,150.634,151.676,166.267,126.587,145.166,198.413,216.904,201.601,210.441,317.198,254.926,228.002,297.024,233.589,246.492,220.282,280.606,244.673,298.689,239.521,267.075,219.572,224.438,189.342,230.459,179.799,210.76,172.038,204.681,218.814,261.024,237.652,247.835
"Bra008785",100.355,91.855,94.0947,95.6536,85.8663,96.9531,75.11,72.8983,81.7937,88.7859,87.8487,80.8301,134.541,117.427,102.624,99.5152,92.1233,88.0959,69.1487,68.1702,85.8597,72.8098,70.1418,71.7713,151.567,100.676,102.778,102.074,93.5849,97.3995,80.9768,85.3473,90.6176,112.453,78.9875,94.9511,109.728,122.15,124.374,114.899,92.9282,86.0804,94.4395,93.0983,91.3046,92.9842,83.2218,79.0725
"Bra008842",12.8688,12.0035,10.4927,11.3849,11.7825,11.7148,12.2862,10.6423,13.441,13.3874,14.4525,14.3302,16.0715,13.2398,12.9895,13.1561,10.0445,8.731,9.76549,10.1432,11.1065,12.0871,11.899,11.8552,13.7955,13.9167,13.2761,14.7606,12.1144,12.0297,12.9631,14.8676,14.0866,12.436,13.5833,13.9392,13.4417,12.5204,12.5832,12.9438,13.9091,11.4636,14.2771,12.9084,14.4716,14.0096,11.8373,13.5986
"Bra008876",291.676,304.851,304.02,263.776,253.01,258.684,256.983,254.366,226.809,220.67,171.958,172.437,221.274,254.312,240.061,247.536,217.729,211.849,200.594,222.301,203.439,202.828,176.877,192.54,358.231,336.408,324.639,367.498,297.393,275.536,276.947,316.894,272.565,249.197,225.643,208.434,286.22,275.029,336.558,290.407,269.369,285.258,255.821,299.236,240.963,254.8,223.722,246.156
"Bra008975",25.989,27.1133,27.1922,27.5622,26.3009,31.6259,31.1395,39.8383,32.8353,29.5556,25.3495,26.016,15.3326,20.2826,19.3009,20.8188,24.4212,26.0315,24.6845,28.6083,29.1048,35.7637,25.1284,29.715,36.4611,35.4987,30.6253,35.3467,33.4384,44.7439,41.0307,57.6815,39.9827,43.459,34.1163,40.9699,27.3991,29.7288,23.0172,28.2484,30.3372,38.9229,29.0089,38.977,28.3232,40.2283,32.2846,45.0928
"Bra009107,Bra009108",21.3771,23.1912,11.4619,13.1579,10.6175,11.7588,13.1934,16.7921,19.7423,17.6332,14.2128,16.2527,17.7682,18.8321,18.8044,19.5186,14.2037,17.4956,20.2322,17.4421,21.9433,17.5631,13.2297,13.4841,19.2263,15.7525,14.6015,11.8704,12.13,12.1962,12.007,13.6238,16.1183,14.6339,18.993,18.4703,12.8815,17.498,18.1964,16.2067,12.6237,11.6676,12.0663,10.4976,17.3322,12.6637,14.4378,7.42112
"Bra009268",104.614,214,35.7581,38.8726,41.8832,51.3655,19.9599,42.5415,11.0767,42.1323,23.2687,45.5416,60.5722,122.349,62.508,54.7453,34.7001,41.5707,24.337,38.0116,26.7847,31.7275,24.5438,34.4149,101.258,112.095,26.0283,64.0878,16.2375,75.2275,15.6005,38.2626,14.2999,13.5969,16.3487,34.2745,83.17,151.655,58.0278,47.6741,33.5293,37.9154,20.3648,30.0042,13.4463,22.666,10.1845,22.0193
"Bra009334",50.3873,52.331,86.1109,68.7504,86.3334,77.8754,85.1012,75.4161,66.1531,59.9647,62.8173,50.0822,32.3973,44.0843,49.4079,38.2899,48.6695,51.6198,41.5546,45.4103,59.0747,63.5618,60.2214,54.079,85.0314,85.2083,95.1341,100.804,104.488,89.5353,99.323,102.867,100.415,78.3333,82.3508,58.267,61.5254,57.0589,64.4979,52.9308,70.6252,74.1705,61.588,74.9962,63.9329,67.4421,75.0249,112.665
"Bra009410",16.1237,22.0378,50.5442,35.4832,34.2562,29.9558,29.4682,24.8945,25.2572,22.4533,11.3821,7.1457,18.9262,15.9295,35.3132,14.9047,32.0345,12.8825,18.1976,27.2963,18.4423,28.8272,5.09569,20.7658,27.3284,16.4112,7.59702,31.8453,15.2065,44.115,15.6555,27.0753,22.9312,4.91064,11.9671,8.93821,31.5368,17.1011,24.3189,29.0085,18.9728,16.1571,23.3828,27.8952,21.889,12.7545,2.07926,1.86405
"Bra009600",39.8921,58.384,40.4351,47.3108,30.6777,44.3209,26.3001,31.2858,23.0934,33.6521,24.9522,36.4412,42.98,57.1697,46.1951,60.5387,35.1398,48.7546,28.8374,27.8998,29.7336,30.809,26.9596,34.8369,28.3615,42.8668,30.7346,51.7688,24.61,42.7654,23.6449,22.9638,20.9461,31.0367,31.4209,38.0507,28.2693,51.5203,54.9026,53.5378,29.0595,31.9904,16.8573,20.3573,26.8601,16.5831,26.139,15.8789
"Bra009649",8.00139,11.5406,5.94457,12.8853,19.0766,15.0037,11.0447,13.8482,21.9308,24.4136,10.4613,16.7039,6.89285,8.94036,4.24374,8.77038,15.514,19.8896,13.439,13.8619,19.5051,27.186,16.9506,15.2566,7.05295,8.15191,4.93411,9.23067,9.31089,14.5544,8.17825,9.30214,13.3744,20.6874,10.6514,10.0429,7.0983,7.17686,8.2887,4.90081,10.7859,8.70708,8.22761,8.51322,13.991,27.1829,6.51327,9.29675
"Bra009670",29.2485,27.7875,37.5422,32.1542,57.7041,71.8173,52.7679,66.4347,43.031,46.4072,29.1833,23.0443,22.5009,20.6746,34.0732,29.1119,47.7585,42.7198,37.4347,54.0305,53.4229,53.1886,31.4849,36.2819,49.6657,40.2043,44.1538,63.5901,68.3662,86.6428,65.1125,89.4477,61.114,68.3883,48.9366,58.4837,30.627,32.8313,34.1088,40.0326,53.6707,63.0474,48.2347,64.1459,48.5836,61.8015,40.4441,74.9046
"Bra009692,Bra009693",11.3595,11.2701,20.0915,17.4932,20.3367,21.5025,19.7683,16.4649,14.6214,12.7224,12.9863,10.4054,13.0292,10.5891,19.071,18.7659,19.645,19.9796,20.2626,19.9275,20.8415,18.4101,12.7746,11.9746,17.9934,15.2825,19.3795,18.8023,26.88,23.3011,23.3069,21.971,19.4684,17.4043,14.6984,16.5957,13.1082,13.3625,23.0099,17.8875,23.941,24.2993,23.2187,18.6377,21.8453,18.2522,16.16,14.564
"Bra009948,Bra009949",22.6898,16.1491,25.0737,19.6781,25.7761,26.8668,28.479,20.3016,29.9267,24.043,22.7132,20.9174,15.7995,15.6094,19.6193,16.7092,26.483,18.8728,19.4776,18.5578,32.1823,23.4446,22.0114,18.0552,30.0175,19.5587,28.1249,32.975,32.9819,27.0956,28.9196,28.2344,29.0677,35.8865,24.6261,23.2806,19.997,18.7261,25.5239,22.1319,25.8983,28.2661,26.9072,24.4767,33.8526,31.7928,28.2052,28.3045
"Bra010018",90.0073,88.7174,120.846,91.8669,111.157,105.1,118.1,111.917,122.603,106.235,99.8964,94.3194,58.7683,72.676,66.4247,54.9325,74.726,64.983,74.3858,70.4133,100.749,109.714,110.489,101.204,135.181,133.517,136.764,145.336,136.442,127.568,135.207,141.872,144.232,124.344,137.128,110.114,116.437,98.9279,94.8147,84.3341,99.0052,100.306,91.3115,96.2143,108.472,106.71,121.78,144.047
"Bra010085",34.1898,44.3202,32.9859,37.5349,36.3218,39.4843,36.5615,41.1617,38.5933,48.1209,51.1104,56.1109,47.4272,52.791,30.8452,41.7021,33.6558,39.5013,33.6918,40.0196,35.3638,42.6374,40.3263,55.6422,27.4076,38.2968,24.9525,34.6385,31.3652,36.6982,34.5975,36.6905,37.8155,41.9228,42.5105,48.3204,34.3362,51.227,27.5054,30.7391,35.8681,37.7993,30.1836,37.8587,32.0157,34.3863,34.1861,29.316
"Bra010126",310.585,264.78,391.479,407.65,255.838,212.944,428.992,356.44,306.74,249.647,346.741,293.416,233.657,293.418,232.409,280.012,351.918,285.707,351.002,306.954,348.218,322.149,338.901,295.612,242.046,409.037,384.783,371.489,335.496,337.184,356.279,411.74,365.118,471.394,376.036,398.075,359.054,393.767,294.748,407.042,372.643,446.878,400.503,455.665,315.593,371.78,400.087,468.417
"Bra010616",440.797,471.531,482.534,499.867,505.802,614.368,559.06,558.271,538.932,459.197,422.954,427.075,444.6,439.646,395.3,442.007,540.25,509.842,505.024,527.43,588.1,588.942,521.309,514.857,582.348,666,509.611,758.866,540.333,751.56,553.819,748.28,564.51,933.945,453.757,747.948,439.077,577.222,474.384,592.649,519.772,672.262,587.433,738.305,513.092,683.654,562.18,636.229
"Bra011116",79.8224,74.5256,82.9727,65.1,67.9588,86.1338,82.6182,78.6965,86.0352,92.172,70.4565,84.2503,82.9802,70.8199,88.3147,91.4978,86.3888,91.4245,82.1427,81.4726,94.7833,87.7483,81.8309,86.4152,118.835,76.8181,99.1122,111.578,84.22,97.9462,96.8351,94.4622,85.698,117.103,91.1579,92.6368,82.4555,84.7614,99.9042,115.954,96.753,96.6743,92.7001,82.1724,108.19,113.572,96.0083,83.3299
"Bra011232",115.655,107.103,115.23,99.436,83.3225,103.719,118.335,102.795,104.968,109.745,99.1728,100.414,77.1595,87.9145,78.8145,70.6204,71.2507,83.8407,72.7634,75.9419,88.7521,95.9842,102.189,94.0241,121.452,116.288,116.317,124.647,121.089,118.051,122.942,124.668,123.458,98.3053,104.202,107.409,110.895,116.385,85.5005,94.9198,90.5673,96.5613,91.337,103.831,95.8434,109.326,113.517,127.83
"Bra011314",56.1443,43.2863,55.7438,47.4605,59.3613,56.7211,71.5024,59.6335,64.2643,57.4565,57.7748,49.3222,39.7871,41.1568,45.1995,39.891,53.3954,50.917,57.6606,48.2437,70.6526,56.1611,64.1745,53.5731,62.0505,65.6718,68.9805,68.172,76.0526,61.9412,74.9625,71.9907,73.027,69.4293,61.8612,63.3423,56.5598,54.9098,56.6749,53.4713,58.1879,57.1167,66.9602,57.403,68.7621,67.0401,69.7921,67.3739
"Bra011315",79.8861,85.0751,80.6726,87.0819,102.86,74.8622,90.9196,89.4979,74.4095,68.8903,79.767,79.1019,74.2341,85.5431,74.7485,70.6712,104.589,106.213,99.5263,88.457,67.1504,67.4654,75.6547,76.0976,46.0874,63.4,67.4667,59.2613,91.3353,74.8208,78.1078,77.0372,69.6264,59.8634,61.3555,63.1067,75.2518,67.7921,63.0718,64.4664,96.6001,87.5395,85.0658,76.9033,79.1096,65.146,76.7974,64.4555
"Bra011541",7.87263,8.58229,10.9427,10.0195,9.90725,9.21896,15.3659,14.4644,14.9281,11.3658,19.7834,17.9664,11.8132,9.60305,11.2487,12.5838,9.74685,10.6286,11.4082,9.30151,10.016,10.5051,12.1016,10.7725,9.42513,9.98077,11.6097,10.6319,9.8048,10.5534,12.7914,12.9967,12.1601,10.715,12.3867,15.8154,10.9597,11.3045,12.7593,12.0626,12.6703,11.6701,21.2183,17.3225,13.7466,16.3792,17.4877,13.6234
"Bra011703",23.8297,29.5806,15.7428,28.1047,22.5204,19.915,13.8307,10.1376,23.0865,24.2143,68.9867,68.7829,62.5503,61.5451,33.8011,17.6095,21.91,14.9571,15.7873,10.1176,15.6775,18.8763,32.1342,26.4327,16.9581,20.4956,14.4986,17.6337,7.91291,7.86533,8.17183,1.7121,17.8879,16.8996,11.8744,23.9295,15.7646,13.1255,20.0743,15.5139,18.5902,8.21629,26.1323,5.86646,22.0136,7.5169,33.7859,16.0392
"Bra011733",56.1983,45.5441,55.3772,47.2135,47.5034,47.1072,52.6863,48.8241,61.3009,48.7842,54.4862,46.1898,41.5409,44.0554,44.5627,42.0803,46.8736,38.8204,47.9337,41.8833,68.7464,56.5337,57.8415,51.6066,67.3636,56.286,55.3806,48.2864,67.8407,50.2531,56.0698,55.9774,66.7617,66.4847,60.1125,58.7558,53.8287,44.2111,48.9115,43.4025,55.2657,48.4064,53.2051,46.493,61.324,65.0612,64.7867,61.8568
"Bra012339",22.4239,24.2215,20.5015,22.463,23.1761,26.5375,25.41,27.4269,25.1314,26.3848,21.4395,22.4832,16.3369,19.7002,17.5889,10.5276,18.886,21.8363,20.6383,22.6738,26.7253,26.9152,28.2952,24.5664,37.9413,29.9795,23.1823,28.138,23.31,23.2012,24.8633,30.8072,25.1687,25.5263,29.3796,28.8756,24.4045,27.1667,20.7656,20.0023,22.2745,23.4531,22.5311,26.4426,25.6082,26.9594,29.7066,32.2888
"Bra012364",145.352,121.673,91.2042,117.487,84.6864,91.2408,82.6325,79.8796,138.581,176.485,113.389,153.822,179.714,162.354,133.243,149.248,139.722,180.893,179.295,133.318,164.754,155.5,192.692,156.08,110.253,70.8495,66.505,76.0424,70.0201,80.1581,52.7842,75.5386,84.8207,186.324,142.85,190.139,173.943,157.223,100.849,139.515,116.464,102.598,74.9897,67.1415,109.358,91.4777,122.931,102.319
"Bra012462",16.2024,17.787,16.6347,14.0464,17.8253,18.8466,19.6908,16.1013,20.6184,18.4238,14.4137,15.4948,10.6653,13.3425,12.669,11.5405,15.7854,15.7517,11.6266,12.3349,17.8547,18.4225,14.0132,14.3864,17.4148,16.9877,18.6684,19.1969,20.9268,18.0596,18.7823,24.8641,19.7309,22.0728,20.0786,17.9575,14.3215,18.2161,14.0254,18.2137,15.8249,19.4231,14.1802,18.6385,16.7099,19.1461,17.9532,20.0462
"Bra012651",34.905,28.9892,15.7117,14.9751,10.8115,15.4842,8.02845,6.70523,11.0134,10.6246,11.3234,5.51362,21.5343,17.7729,21.3457,10.7995,15.4891,14.3202,15.472,9.0709,8.85886,5.57242,9.63349,9.38298,11.4,13.0839,11.0758,8.70368,7.81359,7.54275,12.9082,7.23002,6.65532,5.38991,16.3313,10.0105,15.6035,13.2209,20.0885,10.8093,9.19956,8.78492,5.66736,7.25454,7.50165,4.80916,6.7294,2.95511
"Bra013053",288.672,305.927,232.96,311.486,269.472,405.427,342.87,393.626,405.894,454.344,294.908,368.443,289.503,300.569,248.611,287.876,286.051,389.955,301.327,351.013,387.205,453.973,307.093,313.104,455.363,374.363,278.241,390.965,299.183,353.84,357.497,476.361,392.228,657.827,343.35,525.511,311.932,447.004,311.647,444.431,300.887,391.847,369.515,385.532,422.035,587.998,407.43,360.95
"Bra013094",8.20753,8.20509,11.3651,10.2817,13.1668,11.6709,12.2234,12.8889,10.2,10.2826,14.4482,13.4496,7.99352,8.58072,9.75533,9.23744,11.2417,11.213,11.5973,9.08537,12.0105,12.4088,10.2591,11.2125,10.5523,9.56452,10.531,10.3508,10.6035,10.7224,13.3802,12.3828,12.1838,10.0051,11.0862,11.4527,11.1858,11.5014,9.27646,11.0358,13.6046,13.9683,14.0627,11.8815,12.6307,12.0946,15.3705,14.4605
"Bra013132",43.8193,39.3263,38.4448,32.2111,45.6404,60.2609,44.2373,43.5048,39.6681,40.0078,32.6516,29.8265,39.2481,31.8929,42.7087,34.1782,35.4049,38.3178,34.0119,35.7266,50.0339,42.367,28.9374,30.4012,54.9303,36.5178,42.1389,57.5129,48.6553,50.0583,41.1654,47.3628,45.5762,46.3577,40.0869,38.6304,36.832,38.6033,51.1541,41.9902,44.0423,42.0256,48.4371,36.7313,45.8614,48.8678,34.4664,36.6412
"Bra013225",52.2146,51.8721,50.4562,48.4071,48.9973,70.8176,68.3562,67.2171,58.9589,58.3171,57.4962,66.8888,70.9068,70.0691,61.2027,57.9375,54.4383,61.9606,66.342,57.7572,56.3913,55.2633,57.0287,57.6418,80.7742,61.1443,56.9348,56.3107,55.7387,66.7831,74.6659,73.5276,56.9793,73.5277,51.1203,62.9752,62.9121,72.2027,62.6813,77.1751,54.4843,66.8189,71.7283,68.7106,67.7022,71.616,66.3975,59.131
"Bra013558",17.2096,16.0702,22.5578,17.39,25.2869,21.2266,31.4375,26.1932,23.0154,21.1463,15.1586,12.4634,10.3592,10.4801,15.8759,14.0591,19.4661,15.3162,20.731,21.6718,24.6515,25.5446,16.3612,17.6361,23.6902,24.0586,28.4905,30.2247,36.0562,24.7973,31.8428,38.4413,29.7266,29.1398,20.7953,18.7258,16.3223,14.2263,16.8512,13.8246,24.9927,23.8681,25.0704,24.6688,25.9365,29.1822,23.7426,37.3036
"Bra013582",23.6101,22.1339,24.4625,17.4579,26.1252,22.2509,31.2525,28.9173,22.2807,15.0931,17.5114,14.2456,16.669,16.8291,15.2348,14.6602,21.0278,19.7086,22.9006,27.4159,25.1258,21.4933,12.8509,12.7748,22.782,31.9562,26.5223,21.9298,38.745,28.9065,36.9991,36.0285,30.8752,31.5524,20.5158,15.8024,22.5444,20.7383,22.9649,16.1899,23.1255,23.2317,30.6435,35.9636,25.5868,27.8703,16.7288,33.0677
"Bra013747",15.0823,14.7411,21.1785,16.2572,24.2146,24.5118,28.3453,27.9559,22.1943,22.3096,17.4243,15.071,11.9125,12.7894,17.1228,12.6046,19.7642,18.2872,19.0547,21.0633,23.8829,25.4948,20.0204,23.3726,22.8563,20.8909,22.9236,23.9839,27.1721,24.2062,27.9081,29.7424,28.9038,25.5353,21.1554,19.1372,21.5029,14.7998,15.8589,16.7516,21.0019,20.6868,22.0062,25.0259,26.1471,27.8234,25.677,40.5973
"Bra013761",35.7887,28.4712,38.1277,31.7943,38.4026,30.6243,39.9054,36.4515,36.9818,31.8974,29.3663,25.8598,22.6872,20.8602,24.715,21.6203,29.3062,27.3041,33.7164,33.833,39.8188,36.7362,36.75,32.1463,34.2982,33.2766,36.1391,37.9175,39.5757,37.6047,44.8069,40.9486,47.0753,45.097,41.0675,39.1828,32.4458,31.0757,34.2348,27.8316,35.4626,32.4883,35.8454,32.0312,42.4101,36.048,44.3494,41.182
"Bra013859",1335,1319.35,1025.85,925.787,651.418,725.379,628.002,648.408,820.902,810.296,836.851,788.805,906.901,1158.5,779.712,684.658,534.845,462.214,358.191,388.927,756.917,753.513,777.834,742.656,1734.54,1378.58,1063.64,1258.82,882.803,914.785,682.145,775.233,893.944,1095.41,1087.23,1195.54,1274.45,1369.4,1090.4,1200.58,669.765,747.504,490.992,552.951,785.887,842.384,964.718,844.57
"Bra013909,Bra013911",81.4437,82.425,56.732,56.8392,65.2002,76.0986,60.6921,60.3862,41.385,53.2966,55.3994,71.6562,82.5396,93.4906,63.2654,83.2525,70.4009,91.5643,92.586,85.9003,52.6676,46.3162,55.3371,51.7589,69.3846,62.794,51.0289,59.9642,63.4159,62.4529,53.7069,57.0717,49.374,46.5508,46.0196,56.3805,71.4386,78.9257,71.0417,55.4505,75.6186,54.3474,66.1647,65.4976,53.4255,47.0869,48.2895,42.4942
"Bra014044",13.1482,13.8645,15.7856,10.1122,11.4156,6.99826,10.5327,6.3697,10.6866,6.42547,9.87223,6.06639,10.1175,12.2176,13.1813,10.245,8.03517,5.67355,6.92115,5.12897,8.447,5.50504,7.3841,7.97637,16.8525,18.4796,20.8721,15.2512,14.4361,12.3288,10.6029,13.0052,9.93337,8.61246,12.7193,6.25308,16.1164,17.8958,11.8603,8.24512,12.3857,9.72333,8.35002,7.26909,9.56861,6.6495,9.48203,11.905
"Bra014131",270.285,296.541,252.581,244.216,270.406,416.555,279.872,290.153,320.939,311.791,250.485,258.64,178.565,211.847,164.034,147.791,162.582,196.952,141.974,159.998,245.557,294.539,216.337,245.939,430.612,326.364,289.006,358.579,315.498,348.654,307.184,343.579,334.287,395.752,310.159,322.111,263.17,278.241,269.249,260.268,221.149,264.641,207.764,217.908,270.301,291.788,283.393,298.289
"Bra014229",401.485,379.094,360.537,399.957,315.05,383.424,326.557,348.172,340.421,353.156,340.03,380.768,338.039,399.059,312.314,380.423,295.958,356.819,314.81,343.488,357.067,394.429,401.629,413.181,495.799,451.504,381.703,459.602,364.252,392.924,358.13,417.747,353.222,475.194,374.928,490.771,395.464,496.062,383.509,509.751,334.619,412.644,340.369,378.869,369.845,443.551,424.949,391.168
"Bra014340",31.8867,37.037,29.4521,27.1642,32.8003,39.9853,33.3549,32.3009,35.8488,42.2875,27.1966,29.3405,26.0845,27.0827,28.4689,26.0625,31.6809,32.1688,29.5754,30.4647,35.6591,37.2051,31.1457,28.1922,49.8271,41.7522,34.1124,44.8683,34.3016,45.8285,33.4834,44.273,40.8439,50.3986,35.7335,41.8352,32.125,37.0651,37.5096,33.3154,32.7927,34.4,30.4592,36.6665,35.3637,49.1906,32.5745,42.0319
"Bra014351",18.9755,15.4911,24.7172,21.7356,31.5573,22.4345,34.0943,20.2465,35.012,27.4287,38.0039,28.2231,20.8466,19.0794,17.7638,16.907,24.1678,22.669,36.4495,18.1798,36.1231,28.3428,36.4877,35.6002,16.404,17.0866,25.2395,23.0063,25.9579,31.61,36.1605,36.9616,35.111,36.8373,42.7827,44.6995,32.6549,27.4623,26.2761,24.2765,27.0115,37.0964,43.618,35.1756,41.5864,35.1617,38.6518,32.3433
"Bra014529",31.7357,21.3765,17.9639,22.765,24.8524,24.7209,33.9402,25.4295,36.9389,26.6166,30.1518,26.6291,29.9072,25.3657,17.9419,21.2436,20.015,19.3147,40.6869,25.5245,43.7271,25.7504,32.2186,33.6083,30.4682,40.7353,28.2526,29.7852,28.4886,28.3797,33.9472,23.8598,33.093,45.6204,41.3761,35.1763,35.6412,33.748,22.3671,23.7773,29.9187,26.2067,41.0007,32.9408,40.8868,32.2052,43.8964,33.0686
"Bra014696",70.1992,73.4846,36.177,51.1058,25.8159,43.443,29.9918,41.3467,70.6742,81.4124,27.0805,18.6305,40.4549,44.893,23.8104,38.6556,23.4492,48.4482,32.0772,31.0162,69.9067,75.2363,68.7775,70.2432,47.4361,85.7016,39.5397,65.4996,46.4638,53.296,45.5909,53.5931,80.5823,70.3007,63.2148,79.1911,53.8358,60.804,43.3649,55.7555,28.0347,35.5717,47.9723,49.1681,126.176,117.948,79.4052,80.5941
"Bra014730",20.9962,24.7077,22.0913,29.5391,30.6583,31.9663,16.2001,14.6879,23.7906,22.696,20.7344,23.3568,25.6242,20.4651,21.1263,9.97131,31.427,14.1298,11.3882,10.9003,15.9606,11.8286,16.3889,11.8772,12.4712,9.27283,11.4893,8.17325,20.6595,20.0339,12.9788,18.2404,13.9569,23.2101,12.5087,11.8758,12.1333,18.7504,15.0511,16.47,26.0683,24.5705,8.68457,8.51306,12.0848,16.5508,10.2598,8.24638
"Bra014870",15.1104,14.4025,12.7162,9.40315,14.162,15.5237,11.1622,10.9133,15.3979,10.6409,11.193,9.74908,10.8812,7.75556,7.59155,5.72854,9.81571,7.19068,6.45948,7.3933,9.20013,10.2199,7.94579,7.1622,9.14404,12.3646,10.3452,11.7053,13.4503,11.26,11.497,9.99586,11.6864,10.0352,9.61756,9.41409,9.68347,7.17504,11.0383,8.9346,10.5592,9.97119,9.049,8.76079,10.3895,13.2467,10.7499,11.9764
